x, p
1253, 1.4175252858108631e-80
1254, 2.3150652195707247e-80
1255, 3.777891290583656e-80
1256, 6.1601284738213346e-80
1257, 1.0036549812560732e-79
1258, 1.633931161852297e-79
1259, 2.6578959646362373e-79
1260, 4.320135663141247e-79
1261, 7.016366247522827e-79
1262, 1.138630592307292e-78
1263, 1.846330524976669e-78
1264, 2.991522875910719e-78
1265, 4.843192766693205e-78
1266, 7.834801568872766e-78
1267, 1.2664304351269972e-77
1268, 2.045464929920479e-77
1269, 3.3011128262223537e-77
1270, 5.323369344964672e-77
1271, 8.577702925639703e-77
1272, 1.3810641188442426e-76
1273, 2.2218533506658112e-76
1274, 3.5717077411008276e-76
1275, 5.737143100998872e-76
1276, 9.208204600971078e-76
1277, 1.476773925043549e-75
1278, 2.3665359925558377e-75
1279, 3.7894180709607513e-75
1280, 6.063068913539373e-75
1281, 9.693337341864084e-75
1282, 1.5485144209155428e-74
1283, 2.471829722549099e-74
1284, 3.942606909481878e-74
1285, 6.283625642510265e-74
1286, 1.0006893713729613e-73
1287, 1.5923945863027738e-73
1288, 2.5320062987189617e-73
1289, 4.02292389431537e-73
1290, 6.386781500434897e-73
1291, 1.013178041278258e-72
1292, 1.6060283502601048e-72
1293, 2.5438097922172547e-72
1294, 4.0260606294117236e-72
1295, 6.367082756008988e-72
1296, 1.0061562873694013e-71
1297, 1.5887494807521758e-71
1298, 2.5067480250986253e-71
1299, 3.9521323752149134e-71
1300, 6.226128541882105e-71
1301, 9.801007881443156e-71
1302, 1.5416639125344345e-70
1303, 2.4231217903845975e-70
1304, 3.805639130910386e-70
1305, 5.972374666752453e-70
1306, 9.36556149885255e-70
1307, 1.4675340435805387e-69
1308, 2.2977903067707132e-69
1309, 3.5950149337424705e-69
1310, 5.620298155956758e-69
1311, 8.779840292449394e-69
1312, 1.3705116554075763e-68
1313, 2.1377059179532394e-68
1314, 3.331827792972032e-68
1315, 5.189036745258328e-68
1316, 8.075339858885502e-68
1317, 1.2557552035681545e-67
1318, 1.9512797093393854e-67
1319, 3.029735287887919e-67
1320, 4.7006802042401226e-67
1321, 7.287655608085374e-67
1322, 1.128980233385562e-66
1323, 1.7476579878862597e-66
1324, 2.703325951049619e-66
1325, 4.1784238096273655e-66
1326, 6.453553515934376e-66
1327, 9.95996804869354e-66
1328, 1.5359950725674457e-65
1329, 2.3669811201065785e-65
1330, 3.6447949879494897e-65
1331, 5.6082194855841855e-65
1332, 8.622847977827722e-65
1333, 1.3248006495603567e-64
1334, 2.0338768592916433e-64
1335, 3.120134687517797e-64
1336, 4.782960958099624e-64
1337, 7.326480211073353e-64
1338, 1.1214223820842254e-63
1339, 1.7152151146419563e-63
1340, 2.621463100589077e-63
1341, 4.0035469276716594e-63
1342, 6.109734804672293e-63
1343, 9.317004378237677e-63
1344, 1.4197340004917903e-62
1345, 2.1617957122766165e-62
1346, 3.2892701476551733e-62
1347, 5.001058101256102e-62
1348, 7.598046729496136e-62
1349, 1.1535062788761237e-61
1350, 1.7499117475068543e-61
1351, 2.6527159577337994e-61
1352, 4.0183152969243816e-61
1353, 6.082416650474198e-61
1354, 9.199992097603156e-61
1355, 1.3905227908418418e-60
1356, 2.10014061625429e-60
1357, 3.1695563611587937e-60
1358, 4.780008415063595e-60
1359, 7.203426956626274e-60
1360, 1.0847513534685123e-59
1361, 1.632307694271983e-59
1362, 2.454453860399756e-59
1363, 3.6879834967773774e-59
1364, 5.537382845601409e-59
1365, 8.308102613768963e-59
1366, 1.2456071854321404e-58
1367, 1.866132784026536e-58
1368, 2.793742647427203e-58
1369, 4.179390023324335e-58
1370, 6.2477304874270364e-58
1371, 9.332860713522142e-58
1372, 1.393126730415784e-57
1373, 2.07802151776556e-57
1374, 3.0973712288099955e-57
1375, 4.6133936557089644e-57
1376, 6.866446371291793e-57
1377, 1.0212405351045743e-56
1378, 1.517779837367417e-56
1379, 2.2541066765308327e-56
1380, 3.3452249808201757e-56
1381, 4.960912933170998e-56
1382, 7.351627848865509e-56
1383, 1.0886575440708026e-55
1384, 1.6109614524951211e-55
1385, 2.3821292813826872e-55
1386, 3.519913974224707e-55
1387, 5.197392804048445e-55
1388, 7.668775549472399e-55
1389, 1.130716510103658e-54
1390, 1.6659765558929597e-54
1391, 2.452854052101599e-54
1392, 3.608796766308042e-54
1393, 5.305682539406248e-54
1394, 7.794862152580881e-54
1395, 1.1443639920068775e-53
1396, 1.6788377189358557e-53
1397, 2.4611736924668106e-53
1398, 3.605496224735139e-53
1399, 5.278095974447139e-53
1400, 7.721100396897193e-53
1401, 1.128680486283505e-52
1402, 1.648742964272046e-52
1403, 2.4067181688054403e-52
1404, 3.510654422865919e-52
1405, 5.11730979219392e-52
1406, 7.453947691611728e-52
1407, 1.0849811565352938e-51
1408, 1.5781544095054085e-51
1409, 2.2938681551894978e-51
1410, 3.3318028239885234e-51
1411, 4.835954772181446e-51
1412, 7.014189357940987e-51
1413, 1.0166355134533991e-50
1414, 1.4724678440940195e-50
1415, 2.1311760739992424e-50
1416, 3.0823789544849883e-50
1417, 4.454983838234884e-50
1418, 6.434278491327778e-50
1419, 9.28640052869884e-50
1420, 1.3393343861136443e-49
1421, 1.930300367884303e-49
1422, 2.780066915205454e-49
1423, 4.0011082518216986e-49
1424, 5.754402879024818e-49
1425, 8.270187435947256e-49
1426, 1.1877520244612204e-48
1427, 1.7046364023127403e-48
1428, 2.4447446442076196e-48
1429, 3.5037348014993666e-48
1430, 5.017936275150559e-48
1431, 7.181504885751625e-48
1432, 1.0270755590791906e-47
1433, 1.4678651395671651e-47
1434, 2.0963652760311927e-47
1435, 2.99188577373676e-47
1436, 4.266979153627961e-47
1437, 6.081261869619537e-47
1438, 8.660934846290055e-47
1439, 1.2326333957756442e-46
1440, 1.7530786073259067e-46
1441, 2.4915371185336754e-46
1442, 3.538604728681963e-46
1443, 5.0222193238618385e-46
1444, 7.122926021657699e-46
1445, 1.0095330444543461e-45
1446, 1.4298227351597603e-45
1447, 2.023688294130494e-45
1448, 2.862233167381979e-45
1449, 4.045447568531063e-45
1450, 5.713845945076892e-45
1451, 8.064752925921482e-45
1452, 1.137507850708195e-44
1453, 1.6033145755322965e-44
1454, 2.2583137900190085e-44
1455, 3.1787124687063445e-44
1456, 4.4711559999325463e-44
1457, 6.284782078145824e-44
1458, 8.828006650259388e-44
1459, 1.2391883221189932e-43
1460, 1.738258687466346e-43
1461, 2.4366555728495083e-43
1462, 3.4133177928815253e-43
1463, 4.7781782910562275e-43
1464, 6.6842275547181374e-43
1465, 9.34423073859166e-43
1466, 1.3053877593893875e-42
1467, 1.8223818208787084e-42
1468, 2.5423964367583133e-42
1469, 3.544471002371153e-42
1470, 4.938147355676367e-42
1471, 6.875136495194687e-42
1472, 9.565407297639902e-42
1473, 1.3299357872083072e-41
1474, 1.8478347979683466e-41
1475, 2.5656716381284936e-41
1476, 3.5599563108979393e-41
1477, 4.93621565654738e-41
1478, 6.839898284586588e-41
1479, 9.471339882898938e-41
1480, 1.3106286540651912e-40
1481, 1.8124020820598638e-40
1482, 2.5045880324282556e-40
1483, 3.458797228867114e-40
1484, 4.773326633912317e-40
1485, 6.583012085020816e-40
1486, 9.072684219445951e-40
1487, 1.2495532805265202e-39
1488, 1.719815267822911e-39
1489, 2.3654678767640314e-39
1490, 3.2513276588079295e-39
1491, 4.465941680238984e-39
1492, 6.130193405568858e-39
1493, 8.408999393580706e-39
1494, 1.152719595587366e-38
1495, 1.5791101884686647e-38
1496, 2.1617765146879194e-38
1497, 2.9574604556402485e-38
1498, 4.043310422662096e-38
1499, 5.524149263249923e-38
1500, 7.542305127426442e-38
1501, 1.0290900000634985e-37
1502, 1.4031799734557871e-37
1503, 1.9119844215788614e-37
1504, 2.6035532549188002e-37
1505, 3.542908349550842e-37
1506, 4.817978950786055e-37
1507, 6.547591832250971e-37
1508, 8.892220207203126e-37
1509, 1.2068434051923393e-36
1510, 1.6368313204210018e-36
1511, 2.2185509888976106e-36
1512, 3.0050214452785734e-36
1513, 4.067603383954777e-36
1514, 5.502279874735313e-36
1515, 7.438065467626607e-36
1516, 1.0048257307196985e-35
1517, 1.3565478553164454e-35
1518, 1.830177870673081e-35
1519, 2.467547254203007e-35
1520, 3.324695247769921e-35
1521, 4.4766442257922264e-35
1522, 6.023763058103618e-35
1523, 8.100240803005231e-35
1524, 1.088536296888238e-34
1525, 1.4618507121472608e-34
1526, 1.9619071156485997e-34
1527, 2.631293891848162e-34
1528, 3.526760399544212e-34
1529, 4.723875276824723e-34
1530, 6.323200370541531e-34
1531, 8.458467902608566e-34
1532, 1.1307403566916372e-33
1533, 1.5106042077680803e-33
1534, 2.0167649397056543e-33
1535, 2.6907717241150068e-33
1536, 3.5876956321486734e-33
1537, 4.780481883311687e-33
1538, 6.365687189213433e-33
1539, 8.47103792301744e-33
1540, 1.1265380302829158e-32
1541, 1.497177083725659e-32
1542, 1.9884686559434867e-32
1543, 2.639263647026316e-32
1544, 3.5007849411368924e-32
1545, 4.6405226921999233e-32
1546, 6.14734183288037e-32
1547, 8.138174579010924e-32
1548, 1.0766783939172185e-31
1549, 1.4235231444398445e-31
1550, 1.8808873547195863e-31
1551, 2.483595939697088e-31
1552, 3.2773224771270054e-31
1553, 4.3219294482610485e-31
1554, 5.6958246525381315e-31
1555, 7.501639156527792e-31
1556, 9.873622745857517e-31
1557, 1.298726999584866e-30
1558, 1.7071841432281093e-30
1559, 2.242663967501562e-30
1560, 2.9442152598996766e-30
1561, 3.8627500655125736e-30
1562, 5.064604439291533e-30
1563, 6.63615476114644e-30
1564, 8.689798561911476e-30
1565, 1.137169805419597e-29
1566, 1.4871799243239788e-29
1567, 1.9436786758269168e-29
1568, 2.5386823521014555e-29
1569, 3.313716671190562e-29
1570, 4.322606205479793e-29
1571, 5.635071616041385e-29
1572, 7.341365565963525e-29
1573, 9.558243279757412e-29
1574, 1.2436646910374388e-28
1575, 1.6171589125388925e-28
1576, 2.1014856934524253e-28
1577, 2.7291329741211377e-28
1578, 3.541992605197994e-28
1579, 4.594047406865184e-28
1580, 5.954815879283255e-28
1581, 7.713765288278295e-28
1582, 9.985961637420625e-28
1583, 1.291929844185573e-27
1584, 1.6703739399550064e-27
1585, 2.1583128258866764e-27
1586, 2.7870269025281667e-27
1587, 3.59661694794217e-27
1588, 4.6384581293357524e-27
1589, 5.97832740645917e-27
1590, 7.700386495870366e-27
1591, 9.912251127292185e-27
1592, 1.2751438636124977e-26
1593, 1.6393563293664943e-26
1594, 2.106274631455986e-26
1595, 2.7044830377556354e-26
1596, 3.470414324137365e-26
1597, 4.450474975482586e-26
1598, 5.703737640657751e-26
1599, 7.305350023815787e-26
1600, 9.350848030489292e-26
1601, 1.1961609473116803e-25
1602, 1.5291745443771095e-25
1603, 1.953680266299688e-25
1604, 2.4944745544821897e-25
1605, 3.1829806153112755e-25
1606, 4.0589939602503925e-25
1607, 5.172880915112204e-25
1608, 6.588345842132961e-25
1609, 8.385911923354794e-25
1610, 1.0667296657810731e-24
1611, 1.3560908476230496e-24
1612, 1.722874724521484e-24
1613, 2.187506159836139e-24
1614, 2.7757203316854998e-24
1615, 3.51992274879153e-24
1616, 4.4608921964877664e-24
1617, 5.649911699697546e-24
1618, 7.151433350418387e-24
1619, 9.046408586562084e-24
1620, 1.1436447398333895e-23
1621, 1.4449009421189414e-23
1622, 1.8243878726669655e-23
1623, 2.302123452384897e-23
1624, 2.903170462123305e-23
1625, 3.658888065494811e-23
1626, 4.608488781131836e-23
1627, 5.800974200224793e-23
1628, 7.297540025832859e-23
1629, 9.174562291534184e-23
1630, 1.1527302805560465e-22
1631, 1.447450407468809e-22
1632, 1.8164083544694427e-22
1633, 2.278018560902844e-22
1634, 2.8551909502620427e-22
1635, 3.5764104380117404e-22
1636, 4.4770712573542675e-22
1637, 5.601125189398116e-22
1638, 7.003116231930763e-22
1639, 8.750690691277924e-22
1640, 1.0927691790062576e-21
1641, 1.3637972447338937e-21
1642, 1.701008987342284e-21
1643, 2.1203082203737707e-21
1644, 2.6413571991032098e-21
1645, 3.2884495706727718e-21
1646, 4.091582454888215e-21
1647, 5.0877722329134994e-21
1648, 6.322668405952523e-21
1649, 7.852531774046502e-21
1650, 9.746657620155582e-21
1651, 1.2090342099394439e-20
1652, 1.4988511270888904e-20
1653, 1.8570157944823153e-20
1654, 2.299376267897236e-20
1655, 2.845391297073657e-20
1656, 3.5189380292260324e-20
1657, 4.349296972755427e-20
1658, 5.3723523523530695e-20
1659, 6.632054019060836e-20
1660, 8.182196765667262e-20
1661, 1.0088584573210706e-19
1662, 1.2431661375399427e-19
1663, 1.5309706853173303e-19
1664, 1.884271612698763e-19
1665, 2.3177106683531358e-19
1666, 2.8491425262805727e-19
1667, 3.5003262710421634e-19
1668, 4.2977627116976736e-19
1669, 5.273707629437277e-19
1670, 6.467397140786059e-19
1671, 7.926528632144786e-19
1672, 9.709049425026737e-19
1673, 1.188531573368357e-18
1674, 1.4540696907157346e-18
1675, 1.7778714785587487e-18
1676, 2.1724825704597474e-18
1677, 2.6530973788305446e-18
1678, 3.238106931971548e-18
1679, 3.949757591829101e-18
1680, 4.814942588125714e-18
1681, 5.866152540447277e-18
1682, 7.142616172920095e-18
1683, 8.691668402930004e-18
1684, 1.0570390076689064e-17
1685, 1.2847572033885783e-17
1686, 1.5606066147917873e-17
1687, 1.894559778950949e-17
1688, 2.2986128123807115e-17
1689, 2.787187116484121e-17
1690, 3.3776090027034453e-17
1691, 4.090681985537756e-17
1692, 4.951369211801075e-17
1693, 5.98960670159278e-17
1694, 7.241271856466904e-17
1695, 8.749336142782556e-17
1696, 1.0565236096951897e-16
1697, 1.275050296203577e-16
1698, 1.537869850778567e-16
1699, 1.853771309240839e-16
1700, 2.233249200778111e-16
1701, 2.688826786118805e-16
1702, 3.235439046990658e-16
1703, 3.890886182169809e-16
1704, 4.676370247120854e-16
1705, 5.61712977483689e-16
1706, 6.743189788323257e-16
1707, 8.090247619476435e-16
1708, 9.700718457080349e-16
1709, 1.1624968636684259e-15
1710, 1.3922769454948412e-15
1711, 1.6665009844353089e-15
1712, 1.993571271102297e-15
1713, 2.3834407257523006e-15
1714, 2.84789183567525e-15
1715, 3.400864419511435e-15
1716, 4.058840519317571e-15
1717, 4.841296088282931e-15
1718, 5.771230726890153e-15
1719, 6.87578855651919e-15
1720, 8.186985444055227e-15
1721, 9.74256024951593e-15
1722, 1.1586970610355209e-14
1723, 1.3772557057440985e-14
1724, 1.636090304736699e-14
1725, 1.9424422864359605e-14
1726, 2.304821438366277e-14
1727, 2.7332219489115326e-14
1728, 3.2393741616715076e-14
1729, 3.837037757728924e-14
1730, 4.542342964068496e-14
1731, 5.374187400563528e-14
1732, 6.354697342022593e-14
1733, 7.509763506316794e-14
1734, 8.869663010920505e-14
1735, 1.0469780891265098e-13
1736, 1.2351446581406832e-13
1737, 1.456290305047587e-13
1738, 1.716042891105081e-13
1739, 2.0209636808435045e-13
1740, 2.3786974818214523e-13
1741, 2.798146147486922e-13
1742, 3.289668949513092e-13
1743, 3.865313831667802e-13
1744, 4.5390841326031285e-13
1745, 5.32724601924459e-13
1746, 6.248682615925347e-13
1747, 7.325301658509733e-13
1748, 8.582504460302494e-13
1749, 1.0049725062728316e-12
1750, 1.1761049673410235e-12
1751, 1.37559278875877e-12
1752, 1.6079988763568175e-12
1753, 1.8785976604544954e-12
1754, 2.1934823310219425e-12
1755, 2.559687643259694e-12
1756, 2.985330463215197e-12
1757, 3.479770511471103e-12
1758, 4.053794088452721e-12
1759, 4.719823930159204e-12
1760, 5.492158755098714e-12
1761, 6.3872465249638055e-12
1762, 7.423995960896823e-12
1763, 8.624131439553228e-12
1764, 1.0012597045462035e-11
1765, 1.161801628844068e-11
1766, 1.3473214812414906e-11
1767, 1.5615814338329376e-11
1768, 1.808890710685937e-11
1769, 2.0941821229400605e-11
1770, 2.423098863151655e-11
1771, 2.8020928694182465e-11
1772, 3.238536228319666e-11
1773, 3.7408472620321566e-11
1774, 4.31863314128728e-11
1775, 4.982851083578465e-11
1776, 5.745990438723644e-11
1777, 6.622278232138012e-11
1778, 7.627911034537472e-11
1779, 8.781316356795565e-11
1780, 1.0103447134104158e-10
1781, 1.1618113268208181e-10
1782, 1.3352354642694166e-10
1783, 1.5336860520570544e-10
1784, 1.7606440777010975e-10
1785, 2.0200555020322255e-10
1786, 2.3163906316704545e-10
1787, 2.6547106959527317e-10
1788, 3.040742452634039e-10
1789, 3.4809617344791427e-10
1790, 3.9826869453734717e-10
1791, 4.5541836204012094e-10
1792, 5.204781280450075e-10
1793, 5.945003938864864e-10
1794, 6.786715756284501e-10
1795, 7.743283492397487e-10
1796, 8.829757568172036e-10
1797, 1.0063073733801665e-09
1798, 1.1462277534376282e-09
1799, 1.3048773980209693e-09
1800, 1.4846605061948357e-09
1801, 1.6882758004892202e-09
1802, 1.918750743285282e-09
1803, 2.179479490990934e-09
1804, 2.474264965378019e-09
1805, 2.807365456561117e-09
1806, 3.183546209874416e-09
1807, 3.60813649022523e-09
1808, 4.08709266148725e-09
1809, 4.6270678666296944e-09
1810, 5.23548894522764e-09
1811, 5.920641280964267e-09
1812, 6.691762330814913e-09
1813, 7.559144651675849e-09
1814, 8.534249309046296e-09
1815, 9.62983062532964e-09
1816, 1.0860073304316094e-08
1817, 1.2240743052976537e-08
1818, 1.3789351910074102e-08
1819, 1.5525339588690562e-08
1820, 1.747027224045609e-08
1821, 1.9648060158394662e-08
1822, 2.2085196050740822e-08
1823, 2.481101564006082e-08
1824, 2.785798247309443e-08
1825, 3.126199896157937e-08
1826, 3.5062745823217004e-08
1827, 3.9304052241965505e-08
1828, 4.4034299229447476e-08
1829, 4.930685884193435e-08
1830, 5.518057208102431e-08
1831, 6.172026849924182e-08
1832, 6.899733072389933e-08
1833, 7.709030732285352e-08
1834, 8.608557764294004e-08
1835, 9.607807248630457e-08
1836, 1.0717205471280246e-07
1837, 1.1948196409972157e-07
1838, 1.331333310537572e-07
1839, 1.482637640011257e-07
1840, 1.6502401558335798e-07
1841, 1.835791330338755e-07
1842, 2.0410969840049963e-07
1843, 2.2681316458167295e-07
1844, 2.5190529341804724e-07
1845, 2.7962170239647033e-07
1846, 3.102195268188076e-07
1847, 3.4397920461550084e-07
1848, 3.812063912615985e-07
1849, 4.222340126030913e-07
1850, 4.674244636819105e-07
1851, 5.171719619776498e-07
1852, 5.719050637846237e-07
1853, 6.320893527427244e-07
1854, 6.982303098266334e-07
1855, 7.708763744056743e-07
1856, 8.506222062397483e-07
1857, 9.381121585249927e-07
1858, 1.0340439723689083e-06
1859, 1.139172703287612e-06
1860, 1.2543148905017883e-06
1861, 1.3803529799819824e-06
1862, 1.518240012353401e-06
1863, 1.6690045868510724e-06
1864, 1.8337561125902513e-06
1865, 2.013690358491838e-06
1866, 2.2100953130742874e-06
1867, 2.424357365381746e-06
1868, 2.657967818149906e-06
1869, 2.912529744015186e-06
1870, 3.189765195589092e-06
1871, 3.4915227795644137e-06
1872, 3.8197856049909296e-06
1873, 4.176679615065636e-06
1874, 4.564482311454631e-06
1875, 4.985631879389586e-06
1876, 5.442736721208204e-06
1877, 5.938585404914542e-06
1878, 6.47615703370235e-06
1879, 7.058632040968192e-06
1880, 7.689403414858943e-06
1881, 8.372088353869153e-06
1882, 9.110540355335644e-06
1883, 9.908861735353543e-06
1884, 1.0771416578577874e-05
1885, 1.1702844112961164e-05
1886, 1.2708072504423564e-05
1887, 1.3792333062554308e-05
1888, 1.4961174847537019e-05
1889, 1.622047966530109e-05
1890, 1.757647743624578e-05
1891, 1.9035761919327482e-05
1892, 2.0605306771066635e-05
1893, 2.2292481916015993e-05
1894, 2.4105070202805216e-05
1895, 2.6051284314119416e-05
1896, 2.813978390043399e-05
1897, 3.0379692898299967e-05
1898, 3.278061699462493e-05
1899, 3.535266119269529e-05
1900, 3.810644743302914e-05
1901, 4.105313221614386e-05
1902, 4.4204424173849486e-05
1903, 4.7572601528120416e-05
1904, 5.117052937473415e-05
1905, 5.5011676724256966e-05
1906, 5.9110133227282296e-05
1907, 6.348062551102502e-05
1908, 6.813853304313611e-05
1909, 7.309990344279998e-05
1910, 7.838146714710848e-05
1911, 8.400065134350593e-05
1912, 8.997559307100464e-05
1913, 9.632515139013189e-05
1914, 0.00010306891851992002
1915, 0.00011022722983222191
1916, 0.00011782117259718386
1917, 0.0001258725933641678
1918, 0.00013440410386326597
1919, 0.0001434390853106957
1920, 0.00015300169099804385
1921, 0.00016311684704020752
1922, 0.00017381025116439133
1923, 0.00018510836941503547
1924, 0.00019703843064556448
1925, 0.00020962841868167468
1926, 0.00022290706202498164
1927, 0.00023690382097926456
1928, 0.00025164887207770545
1929, 0.0002671730896916168
1930, 0.00028350802470911325
1931, 0.00030068588016786716
1932, 0.0003187394837390328
1933, 0.0003377022569568943
1934, 0.00035760818109986507
1935, 0.00037849175963534254
1936, 0.0004003879771345986
1937, 0.00042333225460492135
1938, 0.0004473604011521076
1939, 0.00047250856191847677
1940, 0.0004988131622724849
1941, 0.000526310848188072
1942, 0.0005550384228057744
1943, 0.0005850327791581615
1944, 0.0006163308290733553
1945, 0.0006489694282468466
1946, 0.0006829852975602949
1947, 0.0007184149406281036
1948, 0.0007552945577035132
1949, 0.0007936599559651963
1950, 0.0008335464563172344
1951, 0.0008749887967902295
1952, 0.0009180210326980709
1953, 0.0009626764336737564
1954, 0.0010089873777702845
1955, 0.0010569852428010513
1956, 0.0011067002951181853
1957, 0.00115816157608843
1958, 0.0012113967864290753
1959, 0.0012664321687661214
1960, 0.0013232923885854262
1961, 0.001382000413984967
1962, 0.001442577394411243
1963, 0.0015050425388480942
1964, 0.0015694129936665812
1965, 0.0016357037206273055
1966, 0.0017039273753010431
1967, 0.0017740941863824493
1968, 0.0018462118362338076
1969, 0.0019202853431202055
1970, 0.001996316945541175
1971, 0.0020743059890769504
1972, 0.0021542488162371045
1973, 0.0022361386597351397
1974, 0.0023199655395829888
1975, 0.0024057161645949492
1976, 0.002493373838607289
1977, 0.002582918372014631
1978, 0.0026743259989309726
1979, 0.0027675693005565567
1980, 0.0028626171351206647
1981, 0.0029594345748255144
1982, 0.0030579828502821636
1983, 0.003158219302757398
1984, 0.0032600973447829175
1985, 0.003363566429274675
1986, 0.0034685720277715447
1987, 0.00357505561795397
1988, 0.0036829546808668985
1989, 0.003792202708108955
1990, 0.0039027292191999284
1991, 0.004014459789509115
1992, 0.004127316088815711
1993, 0.004241215930699538
1994, 0.004356073333028403
1995, 0.004471798589499472
1996, 0.00458829835236284
1997, 0.004705475726414352
1998, 0.004823230374211259
1999, 0.004941458632513664
2000, 0.005060053639683876
2001, 0.005178905474311067
2002, 0.005297901304380474
2003, 0.005416925547366753
2004, 0.005535860040421393
2005, 0.005654584220835871
2006, 0.00577297531619891
2007, 0.005890908543889542
2008, 0.006008257319642309
2009, 0.006124893474693916
2010, 0.006240687480689993
2011, 0.006355508682460544
2012, 0.006469225537634242
2013, 0.006581705862408909
2014, 0.006692817083521311
2015, 0.006802426494801526
2016, 0.006910401518548418
2017, 0.007016609970235931
2018, 0.007120920326579768
2019, 0.007223201995478644
2020, 0.007323325587475722
2021, 0.007421163188111444
2022, 0.007516588629693428
2023, 0.00760947776253413
2024, 0.007699708724151653
2025, 0.007787162205960342
2026, 0.007871721716583052
2027, 0.007953273840943643
2028, 0.008031708494199902
2029, 0.00810691917009313
2030, 0.008178803182424886
2031, 0.008247261899369893
2032, 0.00831220096945041
2033, 0.008373530538829027
2034, 0.008431165458967178
2035, 0.008485025484002836
2036, 0.008535035457405159
2037, 0.008581125486835987
2038, 0.008623231107497345
2039, 0.008661293432143438
2040, 0.008695259288743764
2041, 0.008725081344116908
2042, 0.008750718213881778
2043, 0.0087721345580246
2044, 0.008789301161866958
2045, 0.008802195002192072
2046, 0.008810799298385236
2047, 0.008815103548159143
2048, 0.008815103548143109
2049, 0.008810801399043736
2050, 0.008802205495248464
2051, 0.008789330499373641
2052, 0.008772197301524481
2053, 0.00875083296324796
2054, 0.008725270646898013
2055, 0.008695549530349149
2056, 0.008661714707270179
2057, 0.008623817073644532
2058, 0.008581913200587139
2059, 0.008536065194169601
2060, 0.008486340542549308
2061, 0.008432811951052754
2062, 0.008375557165757958
2063, 0.008314658785974755
2064, 0.008250204066711326
2065, 0.008182284711190443
2066, 0.008110996654664233
2067, 0.008036439839725708
2068, 0.007958717984428806
2069, 0.007877938343213852
2070, 0.00779421146225442
2071, 0.007707650929354538
2072, 0.0076183731193767736
2073, 0.00752649693606245
2074, 0.007432143551141615
2075, 0.007335436141084317
2076, 0.007236499622807268
2077, 0.0071354603887850586
2078, 0.007032446042461735
2079, 0.006927585134656726
2080, 0.00682100690182517
2081, 0.006712841006695789
2082, 0.006603217282294598
2083, 0.006492265479640815
2084, 0.006380115020298046
2085, 0.006266894753750038
2086, 0.00615273272084004
2087, 0.006037755923483403
2088, 0.005922090101192626
2089, 0.0058058595151863545
2090, 0.0056891867402505255
2091, 0.005572192464863894
2092, 0.00545499530021195
2093, 0.005337711598094288
2094, 0.005220455278367417
2095, 0.005103337665916586
2096, 0.004986467337686872
2097, 0.004869949979781513
2098, 0.0047538882548123764
2099, 0.004638381679773816
2100, 0.004523526514374799
2101, 0.004409415659883778
2102, 0.004296138568724468
2103, 0.004183781164402166
2104, 0.004072425772200751
2105, 0.003962151060078423
2106, 0.0038530319900554667
2107, 0.0037451397795903625
2108, 0.003638541873160533
2109, 0.0035333019232891283
2110, 0.003429479781477392
2111, 0.0033271314980829973
2112, 0.003226309331474568
2113, 0.0031270617656662756
2114, 0.0030294335364682992
2115, 0.00293346566557143
2116, 0.0028391955024022367
2117, 0.0027466567732307187
2118, 0.002655879637190735
2119, 0.0025668907489247504
2120, 0.0024797133272629855
2121, 0.002394367229720302
2122, 0.002310869032268042
2123, 0.0022292321140267982
2124, 0.0021494667464863806
2125, 0.0020715801867285085
2126, 0.001995576774417892
2127, 0.001921458031973787
2128, 0.0018492227676161742
2129, 0.0017788671808762176
2130, 0.0017103849701548721
2131, 0.0016437674419858689
2132, 0.0015790036215710403
2133, 0.0015160803642610028
2134, 0.0014549824676717974
2135, 0.001395692783976896
2136, 0.001338192332203111
2137, 0.0012824604100854294
2138, 0.001228474705262489
2139, 0.0011762114055063131
2140, 0.0011256453077019262
2141, 0.0010767499253491527
2142, 0.0010294975943579724
2143, 0.000983859576877093
2144, 0.0009398061629848786
2145, 0.0008973067700679476
2146, 0.0008563300396552685
2147, 0.0008168439316315358
2148, 0.000778815815635196
2149, 0.0007422125595235092
2150, 0.0007070006148398157
2151, 0.0006731460991120963
2152, 0.0006406148749916967
2153, 0.0006093726260948518
2154, 0.0005793849295470377
2155, 0.0005506173251565574
2156, 0.0005230353812247392
2157, 0.0004966047569528439
2158, 0.00047129126146429285
2159, 0.0004470609094396768
2160, 0.00042387997339416394
2161, 0.0004017150326291124
2162, 0.00038053301888287645
2163, 0.0003603012587483912
2164, 0.0003409875128995992
2165, 0.00032256001220310176
2166, 0.0003049874907623633
2167, 0.000288239216004284
2168, 0.00027228501585632703
2169, 0.00025709530312335795
2170, 0.00024264109714126016
2171, 0.0002288940428125121
2172, 0.00021582642710821315
2173, 0.00020341119315108212
2174, 0.00019162195196577737
2175, 0.00018043299201219096
2176, 0.00016981928659981613
2177, 0.00015975649929082626
2178, 0.0001502209873956115
2179, 0.0001411898036651808
2180, 0.00013264069628726342
2181, 0.00012455210728849249
2182, 0.0001169031694442394
2183, 0.00010967370179626229
2184, 0.0001028442038822928
2185, 9.639584876471265e-05
2186, 9.031047496338868e-05
2187, 8.457057737780438e-05
2188, 7.915929728972801e-05
2189, 7.40604115345472e-05
2190, 6.925832092343516e-05
2191, 6.47380379969048e-05
2192, 6.048517418686055e-05
